code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART13342,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,Isolation,Laine,Laine,157,3651.78
ART11756,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Outillage,Manuel,Manuel,638,24222.94
ART89208,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Plaques,Plaques,473,7402.14
ART92860,Bloc Confort,Est,Site Est 2,Site Est 2-Ag3,Couverture,Tuiles,Tuiles,661,16913.07
ART22367,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Menuiserie,Volets,Volets,407,20621.82
ART16888,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Zinguerie,Zinguerie,515,3879.84
ART23537,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Volets,Volets,685,73964.77
ART89911,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag3,Couverture,Tuiles,Tuiles,230,1337.13
ART78015,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Couverture,Zinguerie,Zinguerie,199,1074.34
ART93902,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Couverture,Étanchéité,Étanchéité,114,1489.77
ART33491,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Tuiles,Tuiles,3,35.72
ART71790,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag3,Outillage,Mesure,Mesure,226,7516.72
ART75713,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Plaques,Plaques,20,134.52
ART55014,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Fenêtres,Fenêtres,346,17381.83
ART50094,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,361,21241.62
ART28403,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Fenêtres,Fenêtres,519,42156.54
ART26660,Bloc Confort,Est,Site Est 3,Site Est 3-Ag3,Plâtre,Plaques,Plaques,693,16009.79
ART79561,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Laine,Laine,658,6793.34
ART79048,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Outillage,Manuel,Manuel,19,462.26
ART92079,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Fenêtres,Fenêtres,333,13018.6
ART43011,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Fenêtres,Fenêtres,415,10313.59
ART62870,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,Plâtre,Enduits,Enduits,695,8557.76
ART99917,Ligne Basic,Est,Site Est 3,Site Est 3-Ag1,Isolation,Vrac,Vrac,384,6332.59
ART85548,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Plâtre,Plaques,Plaques,425,7415.78
ART47846,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Panneaux,Panneaux,611,5140.32
ART30842,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag2,Plâtre,Plaques,Plaques,655,22893.02
ART97898,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag1,Isolation,Panneaux,Panneaux,478,7166.19
ART20633,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Laine,Laine,663,5996.67
ART20512,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,Mesure,Mesure,485,7206.63
ART35526,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Tuiles,Tuiles,436,5742.95
ART66982,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Isolation,Panneaux,Panneaux,371,1164.14
ART92619,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Vrac,Vrac,357,4343.32
ART24586,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Isolation,Vrac,Vrac,230,3015.16
ART55854,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Couverture,Étanchéité,Étanchéité,693,15117.32
ART48380,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag3,Menuiserie,Portes,Portes,695,19136.01
ART28198,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Isolation,Panneaux,Panneaux,418,3784.83
ART22793,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Vrac,Vrac,49,681.38
ART38157,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Profilés,Profilés,655,6236.44
ART47744,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag3,Plâtre,Profilés,Profilés,277,4161.69
ART42649,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Étanchéité,Étanchéité,383,7105.48
ART11479,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Menuiserie,Volets,Volets,659,63431.05
ART90508,Ligne Basic,Est,Site Est 3,Site Est 3-Ag4,Isolation,Vrac,Vrac,543,1807.37
ART38564,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag1,Menuiserie,Portes,Portes,186,8687.32
ART64868,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Laine,Laine,291,4354.68
ART32893,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Outillage,Manuel,Manuel,581,33290.41
ART40641,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Enduits,Enduits,541,6554.9
ART12195,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Fenêtres,Fenêtres,100,10335.58
ART87158,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Isolation,Vrac,Vrac,369,10599.88
ART57714,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,Outillage,Mesure,Mesure,629,14492.18
ART55503,Gamme Plus,Est,Site Est 1,Site Est 1-Ag4,Couverture,Tuiles,Tuiles,175,4395.48
ART75430,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag2,Menuiserie,Volets,Volets,61,3923.68
ART63314,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Couverture,Étanchéité,Étanchéité,537,8349.35
ART55347,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Isolation,Laine,Laine,476,5523.8
ART40442,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Profilés,Profilés,183,1510.36
ART75185,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Plaques,Plaques,622,12165.38
ART95671,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Volets,Volets,352,14513.6
ART38619,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Laine,Laine,141,3288.92
ART17014,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Menuiserie,Volets,Volets,474,34971.56
ART46091,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Zinguerie,Zinguerie,559,12817.22
ART81177,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Menuiserie,Volets,Volets,496,34179.34
ART38278,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Zinguerie,Zinguerie,255,7264.56
ART53396,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Plâtre,Enduits,Enduits,56,1044.3
ART48378,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Tuiles,Tuiles,313,798.72
ART48486,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag2,Isolation,Panneaux,Panneaux,467,8278.06
ART83773,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,Zinguerie,Zinguerie,477,7891.13
ART44166,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Mesure,Mesure,99,1295.91
ART20182,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Portes,Portes,87,5064.38
ART13221,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Zinguerie,Zinguerie,236,1455.17
ART76450,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Profilés,Profilés,627,18506.84
ART85773,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Mesure,Mesure,558,5998.63
ART79215,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,Outillage,Mesure,Mesure,255,10807.63
ART88042,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Couverture,Tuiles,Tuiles,345,6882.67
ART68111,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag3,Menuiserie,Volets,Volets,373,24428.38
ART27241,Battant Pro,Est,Site Est 3,Site Est 3-Ag3,Menuiserie,Volets,Volets,562,31282.46
ART71818,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Isolation,Laine,Laine,325,6113.58
ART96954,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Portes,Portes,131,5296.04
ART86078,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Outillage,Électroportatif,Électroportatif,441,17799.55
ART57966,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Portes,Portes,555,45447.49
ART67054,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag2,Isolation,Vrac,Vrac,118,3397.05
ART82354,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Enduits,Enduits,664,18296.95
ART74030,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Panneaux,Panneaux,74,219.74
ART12039,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,189,14606.42
ART16826,Set Expert,Est,Site Est 2,Site Est 2-Ag1,Couverture,Tuiles,Tuiles,363,2905.61
ART53107,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag1,Isolation,Laine,Laine,420,5625.73
ART72422,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Plâtre,Profilés,Profilés,347,5858.85
ART75275,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag3,Isolation,Panneaux,Panneaux,339,7340.9
ART29225,Bloc Confort,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Enduits,Enduits,262,5973.54
ART91055,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Portes,Portes,152,14533.83
ART43474,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Vrac,Vrac,637,13042.34
ART26220,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Vrac,Vrac,544,15932.49
ART17479,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Tuiles,Tuiles,388,9711.71
ART87506,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Manuel,Manuel,619,13023.43
ART55351,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Manuel,Manuel,468,26618.62
ART70117,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag3,Plâtre,Enduits,Enduits,525,9277.99
ART60892,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Zinguerie,Zinguerie,47,1051.6
ART83317,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Panneaux,Panneaux,138,1596.97
ART72350,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag3,Menuiserie,Volets,Volets,540,30941.52
ART45802,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Portes,Portes,372,15928.84
ART58594,Ligne Basic,Est,Site Est 1,Site Est 1-Ag1,Outillage,Électroportatif,Électroportatif,601,10135.36
ART79089,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Plâtre,Profilés,Profilés,344,5657.05
ART16806,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Fenêtres,Fenêtres,132,10427.71
ART34013,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag1,Couverture,Tuiles,Tuiles,54,198.53
ART37526,Set Expert,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Profilés,Profilés,288,5209.4
ART71361,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Mesure,Mesure,378,8780.05
ART20038,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Couverture,Tuiles,Tuiles,375,8835.28
ART46044,Cheneau Eco,Sud,Site Sud 3,Site Sud 3-Ag2,Plâtre,Plaques,Plaques,625,11784.04
ART20084,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Menuiserie,Fenêtres,Fenêtres,500,14909.41
ART67310,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,60,1876.07
ART31907,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Mesure,Mesure,323,6294.7
ART42511,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Mesure,Mesure,372,10538.94
ART57810,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Plâtre,Enduits,Enduits,300,1285.5
ART64366,Battant Pro,Est,Site Est 1,Site Est 1-Ag4,Isolation,Vrac,Vrac,528,6322.11
ART80153,Gamme Plus,Est,Site Est 3,Site Est 3-Ag2,Couverture,Tuiles,Tuiles,310,5692.13
ART66662,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,Fenêtres,Fenêtres,58,3256.22
ART33779,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Tuiles,Tuiles,601,3736.58
ART74223,Kit Standard,Est,Site Est 1,Site Est 1-Ag2,Couverture,Zinguerie,Zinguerie,698,4019.59
ART84214,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Fenêtres,Fenêtres,104,5751.98
ART58710,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,Profilés,Profilés,303,8000.55
ART26671,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Couverture,Tuiles,Tuiles,98,1666.73
ART49243,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Portes,Portes,542,16701.67
ART45776,Cadre Alu,Est,Site Est 3,Site Est 3-Ag3,Couverture,Tuiles,Tuiles,325,4794.02
ART42266,Bloc Confort,Est,Site Est 3,Site Est 3-Ag4,Plâtre,Plaques,Plaques,161,2830.53
ART48034,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Isolation,Vrac,Vrac,78,232.89
ART85144,Set Expert,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Plaques,Plaques,151,2173.8
ART30885,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Outillage,Mesure,Mesure,178,1714.76
ART51002,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag2,Isolation,Panneaux,Panneaux,533,5002.04
ART74093,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Tuiles,Tuiles,572,2088.54
ART57095,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Manuel,Manuel,90,1647.5
ART17271,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Plâtre,Profilés,Profilés,259,5099.53
ART47267,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,Plaques,Plaques,136,1927.2
ART60272,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Plâtre,Profilés,Profilés,180,6048.34
ART99900,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag4,Plâtre,Plaques,Plaques,390,2558.6
ART93895,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Électroportatif,Électroportatif,353,13275.7
ART40280,Cadre Alu,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Profilés,Profilés,558,6492.13
ART53162,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Couverture,Étanchéité,Étanchéité,588,4679.34
ART34513,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Électroportatif,Électroportatif,372,24224.87
ART34295,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Portes,Portes,546,16024.78
ART43489,Set Expert,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Enduits,Enduits,615,8545.26
ART72796,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag2,Isolation,Laine,Laine,281,1899.73
ART52337,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Plaques,Plaques,377,8216.47
ART73644,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Électroportatif,Électroportatif,671,16635.33
ART80166,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Portes,Portes,595,50627.72
ART15462,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Étanchéité,Étanchéité,546,5991.22
ART86247,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Vrac,Vrac,425,10462.59
ART97682,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Portes,Portes,685,57774.48
ART95995,Ligne Basic,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Enduits,Enduits,574,4888.1
ART50480,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag4,Plâtre,Enduits,Enduits,590,8841.15
ART25772,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,Électroportatif,Électroportatif,64,2663.81
ART23581,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,626,35657.34
ART85154,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Couverture,Zinguerie,Zinguerie,506,9017.46
ART67314,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag3,Outillage,Électroportatif,Électroportatif,298,16926.57
ART99110,Kit Standard,Est,Site Est 1,Site Est 1-Ag1,Menuiserie,Fenêtres,Fenêtres,284,19795.18
ART53156,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Étanchéité,Étanchéité,508,8961.15
ART96400,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Outillage,Électroportatif,Électroportatif,566,20845.24
ART86125,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Panneaux,Panneaux,115,617.88
ART99289,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Manuel,Manuel,613,8525.58
ART84903,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Profilés,Profilés,13,55.25
ART23631,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Plâtre,Profilés,Profilés,687,17932.81
ART36842,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Plaques,Plaques,460,11588.18
ART83488,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Plâtre,Plaques,Plaques,156,5137.84
ART18836,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag4,Couverture,Zinguerie,Zinguerie,671,1979.89
ART28466,Cadre Alu,Est,Site Est 1,Site Est 1-Ag1,Outillage,Manuel,Manuel,274,8905.52
ART75245,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Plaques,Plaques,28,473.14
ART72586,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Zinguerie,Zinguerie,111,1491.01
ART69360,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Fenêtres,Fenêtres,424,22913.98
ART21267,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag4,Couverture,Tuiles,Tuiles,486,2483.98
ART92655,Gamme Plus,Est,Site Est 2,Site Est 2-Ag4,Couverture,Zinguerie,Zinguerie,83,498.47
ART94111,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag1,Menuiserie,Fenêtres,Fenêtres,267,15236.12
ART68355,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag4,Menuiserie,Portes,Portes,523,19306.7
ART49746,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Électroportatif,Électroportatif,417,16552.13
ART18854,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag4,Couverture,Étanchéité,Étanchéité,117,1306.85
ART16399,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Outillage,Manuel,Manuel,421,14151.12
ART55642,Cadre Alu,Est,Site Est 1,Site Est 1-Ag1,Plâtre,Plaques,Plaques,484,8118.93
ART12592,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Isolation,Laine,Laine,532,9867.62
ART22689,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Manuel,Manuel,392,12770.87
ART90324,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag4,Couverture,Tuiles,Tuiles,624,11139.06
ART13136,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Isolation,Vrac,Vrac,303,6041.63
ART34361,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Électroportatif,Électroportatif,449,12947.65
ART71576,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag2,Outillage,Électroportatif,Électroportatif,40,290.89
ART13637,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Volets,Volets,137,4515.9
ART90371,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag1,Plâtre,Enduits,Enduits,79,1637.19
ART58900,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Isolation,Laine,Laine,107,625.37
ART16657,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,Couverture,Zinguerie,Zinguerie,74,987.5
ART20872,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Isolation,Laine,Laine,452,9987.18
ART48292,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Mesure,Mesure,531,12401.49
ART33341,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Fenêtres,Fenêtres,313,29953.79
ART80396,Kit Standard,Est,Site Est 2,Site Est 2-Ag2,Outillage,Manuel,Manuel,343,3779.86
ART63839,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Portes,Portes,363,27591.06
ART34089,Cadre Alu,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Plaques,Plaques,619,7257.27
ART92179,Kit Standard,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Plaques,Plaques,560,11120.08
ART13854,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,Menuiserie,Volets,Volets,138,7399.71
ART29354,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,333,17827.67
ART96573,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,654,57470.42
ART37752,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Enduits,Enduits,82,592.07
ART42879,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag4,Outillage,Électroportatif,Électroportatif,114,1409.23
ART57347,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Laine,Laine,198,2658.85
ART89210,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Couverture,Zinguerie,Zinguerie,37,355.16
ART13037,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Fenêtres,Fenêtres,594,26245.96
ART89258,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag3,Isolation,Panneaux,Panneaux,579,9069.32
ART43799,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Menuiserie,Fenêtres,Fenêtres,133,9215.63
ART12114,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag2,Outillage,Électroportatif,Électroportatif,307,5596.9
ART33054,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Couverture,Étanchéité,Étanchéité,72,407.79
ART16975,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,Plaques,Plaques,597,3047.91
ART33801,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Couverture,Zinguerie,Zinguerie,329,1329.35
ART87729,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Enduits,Enduits,512,5683.29
ART54890,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag1,Menuiserie,Volets,Volets,533,28841.44
ART91441,Gamme Plus,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Vrac,Vrac,596,3478.13
ART29671,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Enduits,Enduits,246,6336.66
ART69087,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,Plâtre,Enduits,Enduits,354,9703.25
ART98277,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Outillage,Électroportatif,Électroportatif,8,424.12
ART85661,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Plaques,Plaques,582,22059.73
ART13678,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Menuiserie,Portes,Portes,76,1873.59
ART99748,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Portes,Portes,555,34990.94
ART59179,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag4,Isolation,Laine,Laine,364,7639.29
ART70789,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Vrac,Vrac,638,17259.48
ART39075,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,656,13108.81
ART51629,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Mesure,Mesure,225,10594.87
ART60177,Kit Standard,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Profilés,Profilés,149,2376.18
ART75706,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag3,Isolation,Laine,Laine,306,4505.64
ART24536,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Couverture,Étanchéité,Étanchéité,586,3331.16
